EVENT,BOUT,OUTCOME,WEIGHTCLASS,METHOD,ROUND,TIME,TIME FORMAT,REFEREE,DETAILS,URL,fightURL,fighter1Url,fighter2Url
UFC 124: St-Pierre vs Koscheck 2 ,Georges St-Pierre  vs. Josh Koscheck ,W/L,UFC Welterweight Title Bout,Decision - Unanimous ,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean,Nelson Hamilton 45 - 50.David Therien 45 - 50.John Woodburn 45 - 50.,http://ufcstats.com/fight-details/e87b5c403533b057,http://ufcstats.com/fight-details/e87b5c403533b057,http://ufcstats.com/fighter-details/6506c1d34da9c013,http://ufcstats.com/fighter-details/dd37fd509af89f15
UFC 124: St-Pierre vs Koscheck 2 ,Stefan Struve  vs. Sean McCorkle ,W/L,Heavyweight Bout,KO/TKO ,1,3:55,3 Rnd (5-5-5),Yves Lavigne,Punches to Head From Mount ,http://ufcstats.com/fight-details/ed6a02c8dcc6f922,http://ufcstats.com/fight-details/ed6a02c8dcc6f922,http://ufcstats.com/fighter-details/ebc1f40e00e0c481,http://ufcstats.com/fighter-details/008dc37cca279def
UFC 124: St-Pierre vs Koscheck 2 ,Jim Miller  vs. Charles Oliveira ,W/L,Lightweight Bout,Submission ,1,1:59,3 Rnd (5-5-5),Dan Miragliotta,Kneebar On Ground ,http://ufcstats.com/fight-details/77785292d4df807c,http://ufcstats.com/fight-details/77785292d4df807c,http://ufcstats.com/fighter-details/d1941565abf50b16,http://ufcstats.com/fighter-details/07225ba28ae309b6
UFC 124: St-Pierre vs Koscheck 2 ,Joe Stevenson  vs. Mac Danzig ,L/W,Lightweight Bout,KO/TKO ,1,1:54,3 Rnd (5-5-5),Dan Miragliotta,Punch to Head At Distance ,http://ufcstats.com/fight-details/ecc41acbd699812a,http://ufcstats.com/fight-details/ecc41acbd699812a,http://ufcstats.com/fighter-details/79899ecf62020f6d,http://ufcstats.com/fighter-details/86f582852a5b240a
UFC 124: St-Pierre vs Koscheck 2 ,Thiago Alves  vs. John Howard ,W/L,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Yves Lavigne,Nelson Hamilton 27 - 30.David Therien 27 - 30.John Woodburn 27 - 30.,http://ufcstats.com/fight-details/f0d86420d88ca27b,http://ufcstats.com/fight-details/f0d86420d88ca27b,http://ufcstats.com/fighter-details/31ee470ef5dc8d7f,http://ufcstats.com/fighter-details/fc31f896cde2bc2e
UFC 124: St-Pierre vs Koscheck 2 ,Joe Doerksen  vs. Dan Miller ,L/W,Middleweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Marc-Andre Cote,Sal D'amato 28 - 29.Richard DeCarufel 29 - 28.Tony Weeks 28 - 29.,http://ufcstats.com/fight-details/ecc80630494d402a,http://ufcstats.com/fight-details/ecc80630494d402a,http://ufcstats.com/fighter-details/dbaaf42313af90fa,http://ufcstats.com/fighter-details/d0c29452d3272603
UFC 124: St-Pierre vs Koscheck 2 ,Mark Bocek  vs. Dustin Hazelett ,W/L,Lightweight Bout,Submission ,1,2:33,3 Rnd (5-5-5),Philippe Chartier,Triangle Choke From Mount ,http://ufcstats.com/fight-details/94a3e3df3d28d8f0,http://ufcstats.com/fight-details/94a3e3df3d28d8f0,http://ufcstats.com/fighter-details/cf9d24e4bd0cf2ce,http://ufcstats.com/fighter-details/a149d6bc670cdb60
UFC 124: St-Pierre vs Koscheck 2 ,Jesse Bongfeldt  vs. Rafael Natal ,D/D,Middleweight Bout,Decision - Majority ,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Sal D'amato 28 - 28.Tony Weeks 28 - 28.John Woodburn 29 - 28.,http://ufcstats.com/fight-details/1de579eecc094c8b,http://ufcstats.com/fight-details/1de579eecc094c8b,http://ufcstats.com/fighter-details/934de214814b8ff4,http://ufcstats.com/fighter-details/0dba4df5f34d5ff0
UFC 124: St-Pierre vs Koscheck 2 ,Matthew Riddle  vs. Sean Pierson ,L/W,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Yves Lavigne,Sal D'amato 27 - 30.Nelson Hamilton 27 - 30.David Therien 27 - 30.,http://ufcstats.com/fight-details/37d988593cb5f14a,http://ufcstats.com/fight-details/37d988593cb5f14a,http://ufcstats.com/fighter-details/d023ae89a2a4a41e,http://ufcstats.com/fighter-details/0d506315895efffc
UFC 124: St-Pierre vs Koscheck 2 ,TJ Grant  vs. Ricardo Almeida ,L/W,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Philippe Chartier,Richard DeCarufel 27 - 30.Nelson Hamilton 27 - 30.Tony Weeks 27 - 30.,http://ufcstats.com/fight-details/42a361f33cbb8d6f,http://ufcstats.com/fight-details/42a361f33cbb8d6f,http://ufcstats.com/fighter-details/a26198ba5093147e,http://ufcstats.com/fighter-details/91186547a7f3f758
UFC 124: St-Pierre vs Koscheck 2 ,Pat Audinwood  vs. John Makdessi ,L/W,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Herb Dean,David Therien 27 - 30.Sal D'amato 27 - 30.John Woodburn 26 - 30.,http://ufcstats.com/fight-details/c4bbae7615545c85,http://ufcstats.com/fight-details/c4bbae7615545c85,http://ufcstats.com/fighter-details/196ed28337adc630,http://ufcstats.com/fighter-details/c21a036b4e012f1c
The Ultimate Fighter: Team GSP vs Team Koscheck Finale ,Jonathan Brookins  vs. Michael Johnson ,W/L,Ultimate Fighter 12 Lightweight Tournament Title Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Herb Dean,Patricia Morse-Jarman 27 - 29.Cecil Peoples 28 - 29.Adalaide Byrd 28 - 29.,http://ufcstats.com/fight-details/dca2a0eb4cd3deac,http://ufcstats.com/fight-details/dca2a0eb4cd3deac,http://ufcstats.com/fighter-details/b0a6124751a56bc4,http://ufcstats.com/fighter-details/511e82663651438d
The Ultimate Fighter: Team GSP vs Team Koscheck Finale ,Stephan Bonnar  vs. Igor Pokrajac ,W/L,Light Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti,Points Deducted: Illegal Strikes by Each FighterCecil Peoples 26 - 29.Glenn Trowbridge 26 - 29.Tony Weeks 26 - 29.,http://ufcstats.com/fight-details/a2be3b3f9739d0af,http://ufcstats.com/fight-details/a2be3b3f9739d0af,http://ufcstats.com/fighter-details/c6a33ff198aaaeeb,http://ufcstats.com/fighter-details/53278852bcd91e11
The Ultimate Fighter: Team GSP vs Team Koscheck Finale ,Kendall Grove  vs. Demian Maia ,L/W,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Josh Rosenthal,Adalaide Byrd 28 - 29.Junichiro Kamijo 28 - 29.Patricia Morse-Jarman 28 - 29.,http://ufcstats.com/fight-details/dee976dde74e7e05,http://ufcstats.com/fight-details/dee976dde74e7e05,http://ufcstats.com/fighter-details/234f3767ff0e5701,http://ufcstats.com/fighter-details/427b5953ac8e3a27
The Ultimate Fighter: Team GSP vs Team Koscheck Finale ,Johny Hendricks  vs. Rick Story ,L/W,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti,Patricia Morse-Jarman 28 - 29.Glenn Trowbridge 28 - 29.Tony Weeks 28 - 29.,http://ufcstats.com/fight-details/dca074896265f816,http://ufcstats.com/fight-details/dca074896265f816,http://ufcstats.com/fighter-details/0941df56f6ac954b,http://ufcstats.com/fighter-details/5b5307450405abf0
The Ultimate Fighter: Team GSP vs Team Koscheck Finale ,Nam Phan  vs. Leonard Garcia ,L/W,Featherweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Herb Dean,Tony Weeks 28 - 29.Junichiro Kamijo 30 - 27.Adalaide Byrd 28 - 29.,http://ufcstats.com/fight-details/6e574bd614afffd9,http://ufcstats.com/fight-details/6e574bd614afffd9,http://ufcstats.com/fighter-details/80dbeb1dd5b53e64,http://ufcstats.com/fighter-details/917e53fa0adea0d3
The Ultimate Fighter: Team GSP vs Team Koscheck Finale ,Cody McKenzie  vs. Aaron Wilkinson ,W/L,Lightweight Bout,Submission ,1,2:03,3 Rnd (5-5-5),Chris Tognoni,Guillotine Choke From Bottom Half Guard ,http://ufcstats.com/fight-details/f5686732b85adafc,http://ufcstats.com/fight-details/f5686732b85adafc,http://ufcstats.com/fighter-details/7be63795363029e8,http://ufcstats.com/fighter-details/338a11d3674eb2d4
The Ultimate Fighter: Team GSP vs Team Koscheck Finale ,Ian Loveland  vs. Tyler Toner ,W/L,Featherweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Josh Rosenthal,Glenn Trowbridge 27 - 30.Junichiro Kamijo 28 - 29.Tony Weeks 26 - 30.,http://ufcstats.com/fight-details/ee85a66d86490f83,http://ufcstats.com/fight-details/ee85a66d86490f83,http://ufcstats.com/fighter-details/eea0274e153256a0,http://ufcstats.com/fighter-details/8e893f269d5696b2
The Ultimate Fighter: Team GSP vs Team Koscheck Finale ,Sako Chivitchian  vs. Kyle Watson ,L/W,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Herb Dean,Adalaide Byrd 27 - 30.Cecil Peoples 27 - 30.Patricia Morse-Jarman 28 - 29.,http://ufcstats.com/fight-details/a1b035662f43aae2,http://ufcstats.com/fight-details/a1b035662f43aae2,http://ufcstats.com/fighter-details/9f7787e56a6bc0f4,http://ufcstats.com/fighter-details/d7b2c0b53883ee80
The Ultimate Fighter: Team GSP vs Team Koscheck Finale ,Will Campuzano  vs. Nick Pace ,L/W,Bantamweight Bout,Submission ,3,4:33,3 Rnd (5-5-5),Chris Tognoni,Pace/Pillory Choke From Bottom Guard ,http://ufcstats.com/fight-details/d2287a9cfb6b9b07,http://ufcstats.com/fight-details/d2287a9cfb6b9b07,http://ufcstats.com/fighter-details/901cddcbfa079097,http://ufcstats.com/fighter-details/8cb76103cd8a1562
The Ultimate Fighter: Team GSP vs Team Koscheck Finale ,Fredson Paixao  vs. Pablo Garza ,L/W,Featherweight Bout,KO/TKO ,1,0:51,3 Rnd (5-5-5),Steve Mazzagatti,Flying Knee Head ,http://ufcstats.com/fight-details/7206d0aa1d53e518,http://ufcstats.com/fight-details/7206d0aa1d53e518,http://ufcstats.com/fighter-details/320edfb0332b7073,http://ufcstats.com/fighter-details/8e5bfd4e82352340
The Ultimate Fighter: Team GSP vs Team Koscheck Finale ,Rich Attonito  vs. David Branch ,L/W,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Josh Rosenthal,Adalaide Byrd 27 - 30.Glenn Trowbridge 27 - 30.Tony Weeks 27 - 30.,http://ufcstats.com/fight-details/3d16f99de58b9d0e,http://ufcstats.com/fight-details/3d16f99de58b9d0e,http://ufcstats.com/fighter-details/210935fd21670f6d,http://ufcstats.com/fighter-details/d2c55d1d2e67773b
UFC 123: Rampage vs Machida ,Quinton Jackson  vs. Lyoto Machida ,W/L,Light Heavyweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Herb Dean,Nelson Hamilton 29 - 28.Jeff Blatnick 28 - 29.Sal D'amato 28 - 29.,http://ufcstats.com/fight-details/47b690fb54f2eaf9,http://ufcstats.com/fight-details/47b690fb54f2eaf9,http://ufcstats.com/fighter-details/ffc088e64fab57e9,http://ufcstats.com/fighter-details/f7a7f7118d4b01b6
UFC 123: Rampage vs Machida ,Matt Hughes  vs. BJ Penn ,L/W,Welterweight Bout,KO/TKO ,1,0:21,3 Rnd (5-5-5),Dan Miragliotta,Punch to Head At Distance ,http://ufcstats.com/fight-details/552973c278f08fbb,http://ufcstats.com/fight-details/552973c278f08fbb,http://ufcstats.com/fighter-details/621a6c59f88a44fe,http://ufcstats.com/fighter-details/73c7cfa551289285
UFC 123: Rampage vs Machida ,Gerald Harris  vs. Maiquel Falcao ,L/W,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Jeff Blatnick 27 - 30.Kelvin Caldwell 28 - 29.Cardo Urso 28 - 29.,http://ufcstats.com/fight-details/256aacb8cb2c4289,http://ufcstats.com/fight-details/256aacb8cb2c4289,http://ufcstats.com/fighter-details/c4b81cdecd5d6abe,http://ufcstats.com/fighter-details/d58478ded5534695
UFC 123: Rampage vs Machida ,Phil Davis  vs. Tim Boetsch ,W/L,Light Heavyweight Bout,Submission ,2,2:55,3 Rnd (5-5-5),Herb Dean,Kimura From Side Control ,http://ufcstats.com/fight-details/71bcafd04decc8ce,http://ufcstats.com/fight-details/71bcafd04decc8ce,http://ufcstats.com/fighter-details/902ab9197b83d0db,http://ufcstats.com/fighter-details/c80095f6092271a7
UFC 123: Rampage vs Machida ,George Sotiropoulos  vs. Joe Lauzon ,W/L,Lightweight Bout,Submission ,2,2:43,3 Rnd (5-5-5),Marc Fennell,Kimura From Side Control ,http://ufcstats.com/fight-details/3e0301367e511512,http://ufcstats.com/fight-details/3e0301367e511512,http://ufcstats.com/fighter-details/896c322f56b8be5a,http://ufcstats.com/fighter-details/3bad7ef643840f67
UFC 123: Rampage vs Machida ,Matt Brown  vs. Brian Foster ,L/W,Welterweight Bout,Submission ,2,2:11,3 Rnd (5-5-5),Herb Dean,Guillotine Choke After Drop to Guard ,http://ufcstats.com/fight-details/15cae38f1326adfb,http://ufcstats.com/fight-details/15cae38f1326adfb,http://ufcstats.com/fighter-details/31123249b0bbf52e,http://ufcstats.com/fighter-details/3dc3022232b79c7a
UFC 123: Rampage vs Machida ,Aaron Simpson  vs. Mark Munoz ,L/W,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Marc Fennell,Jeff Blatnick 28 - 29.Kelvin Caldwell 28 - 29.Cardo Urso 28 - 29.,http://ufcstats.com/fight-details/8d886fba9328269c,http://ufcstats.com/fight-details/8d886fba9328269c,http://ufcstats.com/fighter-details/d5f820c11a121050,http://ufcstats.com/fighter-details/179f1948dc234f1f
UFC 123: Rampage vs Machida ,Karo Parisyan  vs. Dennis Hallman ,L/W,Welterweight Bout,KO/TKO ,1,1:47,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head On Ground ,http://ufcstats.com/fight-details/0ed093f6aaab94d3,http://ufcstats.com/fight-details/0ed093f6aaab94d3,http://ufcstats.com/fighter-details/349aaa3da11eb587,http://ufcstats.com/fighter-details/8a8a84b743ae7699
UFC 123: Rampage vs Machida ,Mike Lullo  vs. Edson Barboza ,L/W,Lightweight Bout,KO/TKO ,3,0:26,3 Rnd (5-5-5),Marc Fennell,Kicks to Leg At Distance ,http://ufcstats.com/fight-details/8b87b341bcd130ee,http://ufcstats.com/fight-details/8b87b341bcd130ee,http://ufcstats.com/fighter-details/e26882820f9e8df5,http://ufcstats.com/fighter-details/64a50dad704d1d49
UFC 123: Rampage vs Machida ,Paul Kelly  vs. TJ O'Brien ,W/L,Lightweight Bout,KO/TKO ,2,3:16,3 Rnd (5-5-5),Dan Miragliotta,Elbows to Head From Crucifix ,http://ufcstats.com/fight-details/e76c3346ad9be24a,http://ufcstats.com/fight-details/e76c3346ad9be24a,http://ufcstats.com/fighter-details/aac5ac38148f0528,http://ufcstats.com/fighter-details/d25b93992f285953
UFC 123: Rampage vs Machida ,Tyson Griffin  vs. Nik Lentz ,L/W,Lightweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Herb Dean,Sal D'amato 28 - 29.Jeff Blatnick 28 - 29.Nelson Hamilton 30 - 27.,http://ufcstats.com/fight-details/83ea3c36a6f91cb8,http://ufcstats.com/fight-details/83ea3c36a6f91cb8,http://ufcstats.com/fighter-details/20205040232ed0f3,http://ufcstats.com/fighter-details/6fb1ba67bef41b37
UFC 122: Marquardt vs Okami ,Nate Marquardt  vs. Yushin Okami ,L/W,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Leon Roberts,Richard Bertrand 28 - 29.Paul Sutherland 28 - 29.Chris Lee 27 - 30.,http://ufcstats.com/fight-details/fdb7377a34603e47,http://ufcstats.com/fight-details/fdb7377a34603e47,http://ufcstats.com/fighter-details/a8e6a69796280f17,http://ufcstats.com/fighter-details/acff437707625fc7
UFC 122: Marquardt vs Okami ,Dennis Siver  vs. Andre Winner ,W/L,Lightweight Bout,Submission ,1,3:37,3 Rnd (5-5-5),Kevin Mulhall,Rear Naked Choke ,http://ufcstats.com/fight-details/6a32cabbcd9b1e42,http://ufcstats.com/fight-details/6a32cabbcd9b1e42,http://ufcstats.com/fighter-details/5f87a5c00b3d17ed,http://ufcstats.com/fighter-details/b45d6b73f4ca4467
UFC 122: Marquardt vs Okami ,Amir Sadollah  vs. Peter Sobotta ,W/L,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Leon Roberts,Richard Bertrand 27 - 30.Paul Sutherland 27 - 30.Howard Hughes 27 - 30.,http://ufcstats.com/fight-details/82ad4eb50b3d7bd0,http://ufcstats.com/fight-details/82ad4eb50b3d7bd0,http://ufcstats.com/fighter-details/2650e2f846a30f64,http://ufcstats.com/fighter-details/1fcfc3709fe58151
UFC 122: Marquardt vs Okami ,Krzysztof Soszynski  vs. Goran Reljic ,W/L,Light Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Marc Goddard,Chris Lee 27 - 30.Paul Sutherland 27 - 30.Chris Watts 27 - 30.,http://ufcstats.com/fight-details/5e3f46e6f46d5a90,http://ufcstats.com/fight-details/5e3f46e6f46d5a90,http://ufcstats.com/fighter-details/59583ff832fe9d68,http://ufcstats.com/fighter-details/132f860d02953f4c
UFC 122: Marquardt vs Okami ,Duane Ludwig  vs. Nick Osipczak ,W/L,Welterweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Marc Goddard,Richard Bertrand 28 - 29.Howard Hughes 28 - 29.Chris Watts 29 - 28.,http://ufcstats.com/fight-details/68b3222e977a6a11,http://ufcstats.com/fight-details/68b3222e977a6a11,http://ufcstats.com/fighter-details/84ac950d4c1722dd,http://ufcstats.com/fighter-details/5b407acfe0ef9b76
UFC 122: Marquardt vs Okami ,Vladimir Matyushenko  vs. Alexandre Ferreira ,W/L,Light Heavyweight Bout,KO/TKO ,1,2:20,3 Rnd (5-5-5),Kevin Mulhall,Elbows to Head From Mount ,http://ufcstats.com/fight-details/2a9755f4d43f3e2f,http://ufcstats.com/fight-details/2a9755f4d43f3e2f,http://ufcstats.com/fighter-details/ccdd90bd1fc7dab6,http://ufcstats.com/fighter-details/28ba5f27e473420c
UFC 122: Marquardt vs Okami ,Pascal Krauss  vs. Mark Scanlon ,W/L,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Leon Roberts,Chris Lee 27 - 30.Paul Sutherland 27 - 30.Chris Watts 27 - 30.,http://ufcstats.com/fight-details/d2ce61c578e67067,http://ufcstats.com/fight-details/d2ce61c578e67067,http://ufcstats.com/fighter-details/a01e84abefd85ec0,http://ufcstats.com/fighter-details/771b60ff889661c8
UFC 122: Marquardt vs Okami ,Kyle Noke  vs. Rob Kimmons ,W/L,Middleweight Bout,Submission ,2,1:33,3 Rnd (5-5-5),Kevin Mulhall,Rear Naked Choke ,http://ufcstats.com/fight-details/0a5d29e380f1e3e0,http://ufcstats.com/fight-details/0a5d29e380f1e3e0,http://ufcstats.com/fighter-details/7339d340aa2889cb,http://ufcstats.com/fighter-details/054defd5420a551f
UFC 122: Marquardt vs Okami ,Seth Petruzelli  vs. Karlos Vemola ,L/W,Light Heavyweight Bout,KO/TKO ,1,3:46,3 Rnd (5-5-5),Leon Roberts,Punches to Head On Ground ,http://ufcstats.com/fight-details/ebf204638524c377,http://ufcstats.com/fight-details/ebf204638524c377,http://ufcstats.com/fighter-details/93b9496275bbbf80,http://ufcstats.com/fighter-details/d23ccf4a6c221284
UFC 122: Marquardt vs Okami ,Kris McCray  vs. Carlos Eduardo Rocha ,L/W,Welterweight Bout,Submission ,1,2:21,3 Rnd (5-5-5),Marc Goddard,Kneebar From Bottom Back Control ,http://ufcstats.com/fight-details/d87755257628de36,http://ufcstats.com/fight-details/d87755257628de36,http://ufcstats.com/fighter-details/baed16f18348908e,http://ufcstats.com/fighter-details/4f736494fc733095
UFC 121: Lesnar vs Velasquez ,Brock Lesnar  vs. Cain Velasquez ,L/W,UFC Heavyweight Title Bout,KO/TKO ,1,4:12,5 Rnd (5-5-5-5-5),Herb Dean,Punches to Head From Side Control ,http://ufcstats.com/fight-details/8f301d4eb8e97449,http://ufcstats.com/fight-details/8f301d4eb8e97449,http://ufcstats.com/fighter-details/513c6f1715e547a8,http://ufcstats.com/fighter-details/0ff11cc094e887bc
UFC 121: Lesnar vs Velasquez ,Jake Shields  vs. Martin Kampmann ,W/L,Welterweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),John McCarthy,Cecil Peoples 29 - 28.Nelson Hamilton 27 - 30.Larry Landless 28 - 29.,http://ufcstats.com/fight-details/1a0b90c661fd603e,http://ufcstats.com/fight-details/1a0b90c661fd603e,http://ufcstats.com/fighter-details/fe435e440b5de0ff,http://ufcstats.com/fighter-details/8b69839f3555a67b
UFC 121: Lesnar vs Velasquez ,Diego Sanchez  vs. Paulo Thiago ,W/L,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Jason Herzog,Luis Cobian 26 - 30.Larry Landless 28 - 29.Mike Beltran 28 - 29.,http://ufcstats.com/fight-details/635763ab6b5f0bf0,http://ufcstats.com/fight-details/635763ab6b5f0bf0,http://ufcstats.com/fighter-details/82e7929bf6c2b689,http://ufcstats.com/fighter-details/30a09e43f15f1d75
UFC 121: Lesnar vs Velasquez ,Tito Ortiz  vs. Matt Hamill ,L/W,Light Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),John McCarthy,Mike Beltran 28 - 29.Larry Landless 28 - 29.Cecil Peoples 27 - 30.,http://ufcstats.com/fight-details/ec618a1214d4b171,http://ufcstats.com/fight-details/ec618a1214d4b171,http://ufcstats.com/fighter-details/2f732dd9210d301f,http://ufcstats.com/fighter-details/98b80a717b9bda17
UFC 121: Lesnar vs Velasquez ,Brendan Schaub  vs. Gabriel Gonzaga ,W/L,Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Jason Herzog,Nelson Hamilton 27 - 30.Larry Landless 27 - 30.Cecil Peoples 27 - 30.,http://ufcstats.com/fight-details/8787d56f59bfb4c3,http://ufcstats.com/fight-details/8787d56f59bfb4c3,http://ufcstats.com/fighter-details/89a407032911e27e,http://ufcstats.com/fighter-details/270b89c00ef0c55c
UFC 121: Lesnar vs Velasquez ,Court McGee  vs. Ryan Jensen ,W/L,Middleweight Bout,Submission ,3,1:21,3 Rnd (5-5-5),Herb Dean,Arm Triangle From Mount ,http://ufcstats.com/fight-details/46c74829fb4c2dd5,http://ufcstats.com/fight-details/46c74829fb4c2dd5,http://ufcstats.com/fighter-details/523fa774700d7d3f,http://ufcstats.com/fighter-details/aae99701b21554e4
UFC 121: Lesnar vs Velasquez ,Patrick Cote  vs. Tom Lawlor ,L/W,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),John McCarthy,Mike Beltran 27 - 30.Luis Cobian 27 - 30.Nelson Hamilton 27 - 30.,http://ufcstats.com/fight-details/704e1351a64581ed,http://ufcstats.com/fight-details/704e1351a64581ed,http://ufcstats.com/fighter-details/9fa3bd637edd9aa2,http://ufcstats.com/fighter-details/4d44f37107f01b9b
UFC 121: Lesnar vs Velasquez ,Mike Guymon  vs. Daniel Roberts ,L/W,Welterweight Bout,Submission ,1,1:13,3 Rnd (5-5-5),Jason Herzog,Anaconda Choke From Front Headlock ,http://ufcstats.com/fight-details/f7e5e9fdcbff28b3,http://ufcstats.com/fight-details/f7e5e9fdcbff28b3,http://ufcstats.com/fighter-details/eaea0fc7b76525a8,http://ufcstats.com/fighter-details/22edaf53ad59a967
UFC 121: Lesnar vs Velasquez ,Sam Stout  vs. Paul Taylor ,W/L,Lightweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Herb Dean,Mike Beltran 28 - 29.Larry Landless 29 - 28.Cecil Peoples 27 - 30.,http://ufcstats.com/fight-details/95ca100d6bf829b2,http://ufcstats.com/fight-details/95ca100d6bf829b2,http://ufcstats.com/fighter-details/501b07aec9b8fc2d,http://ufcstats.com/fighter-details/9b74de674c355425
UFC 121: Lesnar vs Velasquez ,Chris Camozzi  vs. Dongi Yang ,W/L,Middleweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Jason Herzog,Larry Landless 28 - 29.Nelson Hamilton 28 - 29.Cecil Peoples 29 - 28.,http://ufcstats.com/fight-details/f817a161eb72e685,http://ufcstats.com/fight-details/f817a161eb72e685,http://ufcstats.com/fighter-details/6c2030e0a143a94b,http://ufcstats.com/fighter-details/aed06011bf62237b
